name,begin_date_year,type,tag_name,tag_count
mind.in.a.box,2002,2,progressive trance,1
Mindfeeder,2002,2,power metal,1
Mindless Self Indulgence,1997,2,rock,1
Mindmare,2003,2,death metal,1
Mindwire,1994,2,rock,1
Minimal Compact,1981,2,rock,1
Ministers 4 Justice,2010,2,alternative,1
Ministry,1981,2,industrial metal,5
Ministry of Echology,2009,2,reggae,1
Minitimer Katzenposter,2010,2,rock,1
Mink15,2007,2,downtempo,1
Minor Majority,2001,2,rock,1
Minor Threat,1980,2,punk,2
Minotauro,2010,2,power metal,1
Minsk,2002,2,sludge metal,1
MinstreliX,2004,2,power metal,1
Minta & The Brook Trout,2006,2,indie pop,1
Minuit,1998,2,electronic,1
Minuit Machine,2013,2,alternative,1
Minus the Bear,2001,2,indie rock,1
Minus the Intention,2009,2,alternative,1
Minutemen,1980,2,punk,1
Mirabilia,2004,2,indie rock,1
Miracles of Modern Science,2005,2,indie rock,1
Miranda Sex Garden,1988,2,dream pop,1
Mirror,2014,2,heavy metal,2
Mirror Morionis,2010,2,doom metal,1
Mirror System,2005,2,electronic,1
Mirrorthrone,2000,2,black metal,1
Mirth,1977,2,folk,1
Mirthless,2003,2,doom metal,1
Mischief Brew,2000,2,punk,1
Misery Addict,2009,2,punk,1
Misery Loves Co.,1993,2,industrial metal,1
Misfits,1977,2,punk,2
Mishima,1999,2,indie pop,1
Miss Katakomba,2009,2,electronic,1
Miss May I,2007,2,metalcore,1
Missalina Rei,1998,2,visual kei,1
Missarioty,2011,2,rock,1
Missbrauch,1992,2,punk,1
Missing Persons,1980,2,new wave,1
Mississippi Sludge,2002,2,southern rock,1
Mist,2012,2,doom metal,1
Mis-Teeq,1999,2,garage,1
Misty Grey,2011,2,doom metal,1
Mitsnakker,2003,2,rock,1
Mittagspause,1978,2,punk,1
Miura,2003,2,rock,1
Mjut,2004,2,alternative,1
Mlada Fronta,1992,2,electro,1
Mnemic,1998,2,industrial metal,1
Mnozil Brass,1992,2,classical,1
Moř,2013,2,rock,1
Mob 47,1982,2,punk,1
Mob Rules,1994,2,power metal,1
Mobb Deep,1993,2,hip-hop,1
Mobilmánia,2008,2,hard rock,1
Moby Grape,1966,2,country rock,1
Mocedades,1967,2,pop,1
Model Railway Exhibition,2012,2,shoegaze,1
Modena City Ramblers,1991,2,folk,2
Moderat,2002,2,idm,1
Moderat Likvidation,1980,2,punk,1
Moderix,2004,2,black metal,1
Modern English,1979,2,new wave,1
Modern Studies,2015,2,chamber pop,0
Modern Talking,1983,2,euro disco,1
Modern Warfare,1980,2,punk,1
Modeselektor,1996,2,electronic,2
Modest Mouse,1993,2,indie rock,3
Mo-Dettes,1979,2,punk,1
Modjo,1998,2,house,1
Modo,1975,2,classical,1
Mods,1980,2,rock,1
Modular,2000,2,psychedelic pop,1
Modus Delicti,2005,2,grindcore,1
moe.,1989,2,rock,1
Moghul,2012,2,rock,1
Mogwai,1995,2,rock,1
Moist,1992,2,alternative,1
Mojo Waves,2011,2,experimental rock,1
Mokoma,1996,2,death metal,1
Molested Senses,1990,2,death metal,1
MOLICE,2007,2,rock,1
Molly Hatchet,1975,2,hard rock,2
Moloch,2002,2,black metal,1
Molodoï,1990,2,punk,1
Moloko,1993,2,trip hop,1
Molotow Soda,1986,2,punk,1
Monaco Blues Band,1982,2,blues,1
Monarch!,2002,2,alternative,1
Monastery Dead,2004,2,death metal,1
mondialito,2002,2,downtempo,1
Money Making Jam Boys,2011,2,hip-hop,1
Mongrel,2003,2,punk,1
MONO,2000,2,instrumental rock,2
Mono Inc.,2000,2,rock,1
Monobrow,2009,2,rock,1
Monolithe,2001,2,doom metal,1
Monolithian,2010,2,doom metal,1
Monolord,2013,2,stoner metal,1
Monomyth,2011,2,rock,1
Monotheist,2004,2,death metal,1
Monotremata,2005,2,industrial metal,1
Monroe,2004,2,alternative,1
Monrose,2006,2,pop,1
Mons Veneris,2003,2,black metal,1
Monsieur Doumani,2011,2,fusion,1
Monster Magnet,1989,2,heavy metal,1
Monsters Over Bangkok,2014,2,rock,1
Montaña,2013,2,rock,1
Montgomery Gentry,1993,2,country,1
Monticule,2014,2,blues,1
Monumentum,1987,2,darkwave,1
Moon Coven,2012,2,rock,1
Moon Duo,2009,2,rock,1
Moon Prototype,1998,2,rock,1
Moonbeeva,2014,2,rock,1
Moonlight,1991,2,art rock,1
Moonlight Circus,1998,2,progressive metal,1
Moonlight Dub Xperiment,2008,2,dub,1
Moonlit Sailor,2006,2,rock,1
MoonRacer,2012,2,downtempo,1
Moonreich,2008,2,black metal,1
Moonrocks,1990,2,punk,1
Moonsorrow,1995,2,black metal,3
Moonspell,1992,2,black metal,1
MoonWay,2009,2,doom metal,1
MOOON,2014,2,pop,1
Moop Mama,2009,2,hip-hop,1
Moorgate,2003,2,death metal,1
Moorish Delta 7,1995,2,hip-hop,1
Moose Blood,2012,2,indie rock,2
Moral Crux,1983,2,punk,1
Morbid Angel,1983,2,death metal,2
Morbid Funeral,1997,2,black metal,1
Morbid God,1989,2,black metal,1
Morbid Poetry,1989,2,goth rock,1
Morbosidad,1993,2,death metal,1
Morcheeba,1995,2,downtempo,2
Mordatorium,2006,2,death metal,1
Mordgrim,2003,2,black metal,1
Mordhell,2003,2,black metal,1
More Dangerous Animal,2014,2,rock,1
Moredhel,2002,2,black metal,1
Morfem,2009,2,rock,1
Morgan Heritage,1994,2,reggae,2
Morgan’s Road,2011,2,americana,1
Morganway,2013,2,alt country,1
Morgion,1990,2,doom metal,1
Morgoth,1985,2,death metal,2
Morgue Orgy,2008,2,death metal,1
Moria,2001,2,black metal,1
Moriarty,1995,2,rock,1
morimori,2015,2,field recordings,1
MoRkObOt,2004,2,math rock,1
Morkum.Thu,2009,2,black metal,1
Morlah,2013,2,space rock,1
Morning Brigade,2011,2,folk,1
Morning Dwell,2012,2,power metal,1
Morodh,2011,2,black metal,1
Morphine,1990,2,rock,2
Morphine Social Club,2015,2,rock,1
Morrigan,2000,2,black metal,1
Morrison Road,2012,2,rock,1
Mors Principium Est,1999,2,death metal,1
Mortiis,1993,2,rock,1
Mortimer Nova,2001,2,rock,1
Morto Kacho,2005,2,death metal,1
Mortus,1993,2,death metal,1
Mosquito Coast,2015,2,pop,1
Moss Garten,1982,2,electronic,1
Motörhead,1975,2,heavy metal,6
Mother Engine,2011,2,rock,1
Mother Kasabian,2011,2,psychedelic,1
Mother Upduff,2013,2,blues,1
Motherdust,2012,2,psychedelic,1
Motherfathers,2006,2,psychedelic,1
Motherhood,2016,2,pop,1
MotherSloth,2008,2,doom metal,1
Mothertrucker,2003,2,post rock,1
Motion City Soundtrack,1997,2,punk,1
Motionless in White,2005,2,metalcore,2
Motorzombis,2005,2,psychobilly,1
Mott the Hoople,1969,2,glam rock,2
Mount Fabric,2007,2,rock,1
Mount Kimbie,2008,2,dubstep,2
Mount Salem,2012,2,rock,1
Mount Vesuvius Death March,2014,2,math rock,1
Mountain,1969,2,hard rock,2
Mountain Dust,2013,2,rock,1
Mountain Heart,1999,2,folk,1
Mountainwolf,2012,2,stoner metal,1
Mountane,1988,2,house,1
Mournful Congregation,1993,2,doom metal,2
Mournful Gust,1999,2,doom metal,2
Mourning Beloveth,1992,2,doom metal,1
Mouse on Mars,1993,2,techno,1
Mouses,2013,2,punk,1
Mouth,2013,2,alternative,1
Mouth of the Architect,2003,2,sludge metal,1
Mouth Sewn Shut,2005,2,punk,1
Moving Hearts,1981,2,folk,1
Mowbeck,2014,2,rock,1
Mr Bison,2009,2,rock,1
Mr Nipples & The Dangleberries,1996,2,punk,1
Mr. Big,1988,2,hard rock,1
Mr. Crock,2009,2,pop,1
Mr. Ego,1995,2,progressive metal,1
mr. Gnome,2005,2,art rock,1
Mr. Mister,1982,2,soft rock,1
Mr. President,1991,2,pop,1
Mr. VonTone,2008,2,rock,1
Mr.Deadman,2012,2,southern rock,1
Mramor,2003,2,black metal,1
MrBooze,2012,2,rock,1
MRKB,2009,2,psychedelic,1
Mtume,1978,2,funk,1
Muñoz,2012,2,rock,1
Mucupurulent,1995,2,grindcore,1
Mud,1968,2,glam rock,1
Mudante,2015,2,alternative pop,1
Mudbath,2011,2,black metal,1
Mudvayne,1996,2,progressive metal,1
Mueran Humanos,2006,2,electronic,1
muff potter.,1993,2,punk,1
Mumakil,2004,2,grindcore,1
Mumbly,1992,2,pop,1
Mumford & Sons,2007,2,indie folk,1
Munch,1986,2,industrial,1
Mundanus Imperium,1997,2,symphonic metal,1
Muph & Plutonic,2003,2,rap,1
Murder Mystery,1999,2,indie rock,1
Murder On The Airwaves,2015,2,electronic,1
Murder the Disturbed,1979,2,punk,1
Murderdolls,1995,2,alternative metal,0
Murphy’s Law,1982,2,punk,1
Mururoa Attäck,1995,2,punk,1
Musée Mécanique,2006,2,folk,1
Muse,1994,2,rock,6
Musetta,2006,2,electronica,1
Musica Canora,1995,2,folk,1
Musica Dolce,1969,2,classical,1
Musica Ficta,1996,2,classical,1
Musica Universalis,2015,2,electronica,1
Musikdirektør Rasmussens Balorkester,2006,2,folk,1
Mustard Plug,1991,2,ska,2
Mustasch,1998,2,heavy metal,1
Mute,1998,2,punk,1
Mutter,1986,2,rock,1
Mutual Admiration Society,2000,2,folk,1
Mutual Live,2010,2,southern rock,1
Muusik Seif,1981,2,rock,1
Muzak,1999,2,psychedelic,1
Muzik 4 Machines,1991,2,techno,1
MXD,1998,2,electro,1
MxPx,1992,2,punk,2
MY BABY,2012,2,blues,1
My Bloody Valentine,1983,2,shoegaze,3
My bubba,2009,2,country,1
My Chemical Romance,2001,2,alternative,2
My Darkest Days,2005,2,rock,2
My Dying Bride,1990,2,doom metal,6
My Elysian,2007,2,rock,1
My Favourite Runner Up,2007,2,rock,1
MY FIRST STORY,2011,2,emo,1
My Forgotten God,2004,2,doom metal,1
My Indifference to Silence,2010,2,doom metal,1
My Inner Burning,2009,2,heavy metal,1
My Jerusalem,2009,2,dream pop,1
My Life With the Thrill Kill Kult,1987,2,alternative dance,1
my little airport,2003,2,pop,1
My Silent Wake,2005,2,doom metal,2
My Sister Spectre,2008,2,noise rock,1
My Soliloquy,2002,2,progressive metal,1
MYCHILDREN MYBRIDE,2004,2,metalcore,1
Myopic Empire,2012,2,doom metal,1
Myrath,2006,2,progressive metal,1
Mystery,1986,2,hard rock,1
Mystery Gang,1998,2,rockabilly,1
Mystery Jets,2004,2,rock,2
Mystic Forest,1997,2,black metal,1
Mystic Prophecy,2001,2,power metal,1
Mythika,2007,2,heavy metal,1
N 1 4,2014,2,industrial,1
N*E*R*D,2001,2,pop,1
N.O.T.A.,1979,2,punk,1
N.R.M.,1994,2,rock,1
N.W.A,1986,2,gangsta rap,1
Nábac,2006,2,folk,1
Nârâyana,1998,2,ska,1
Nékrhärkh,2006,2,black metal,1
Nöise Machine,2002,2,rock,1
Nümph,2010,2,rock,1
Naïve,1983,2,pop,1
Nabat,1979,2,punk,1
Na'Bodach,2000,2,folk,1
Nachtblut,2007,2,black metal,1
Nachtmystium,2000,2,black metal,2
Nada Suite,2007,2,rock,1
Nada Surf,1992,2,indie rock,2
Nadadora,2003,2,indie pop,1
Nadastrom,2007,2,electronic,1
Nadja,2002,2,shoegaze,1
Nae'blis,2004,2,black metal,1
Naevus,1991,2,doom metal,1
Naglfar,1992,2,black metal,1
Naif,1995,2,pop,1
Nailbomb,1993,2,industrial metal,1
Naked Aggression,1990,2,punk,1
Naked City,1988,2,jazz,1
Naked Nick,2013,2,rock,1
Naked Raygun,1980,2,punk,1
Namatjira,2008,2,emo,1
Namrasit,2010,2,black metal,1
NaNa,1996,2,downtempo,1
Napalm Death,1982,2,grindcore,3
Naplava,2010,2,doom metal,1
Nappy Roots,1995,2,southern rap,1
Naranjito Blues,2004,2,blues,1
Nargaroth,1996,2,black metal,1
Nargash,2004,2,black metal,1
Narrenschiff,2010,2,rock,1
Narrow House,2009,2,doom metal,1
Nasheim,2001,2,black metal,1
Nashville Mandolin Ensemble,1991,2,folk,1
Nashville Pussy,1996,2,psychobilly,1
Nasty Taste,2008,2,metalcore,1
Nasum,1992,2,grindcore,1
Natchav Swing,2007,2,swing,1
Nathan,2001,2,folk,1
Nathan Wade & The Dark Pioneers,2007,2,rock,1
National Sunday Law,2006,2,math rock,1
Natiruts,1996,2,rock,1
Nature,2015,2,alternative,1
Nausea,1985,2,punk,1
Nautilus Pompilius,1982,2,rock,1
Nautiluz,2009,2,power metal,1
Navarone,2008,2,rock,1
Navarra,2010,2,folk,1
Navelin,2012,2,indie pop,1
Nazareth,1968,2,hard rock,6
Nazhand,2004,2,dark ambient,1
Nazz,1967,2,psychedelic pop,2
N-Dubz,2000,2,rap,1
Ne Luumäet,1983,2,punk,1
Ne Obliviscaris,2003,2,progressive metal,1
Nebiroth,2010,2,black metal,1
Necrocest,1994,2,death metal,1
Necrochakal,2012,2,black metal,1
Necromancy,1986,2,black metal,1
Necromantia,1989,2,black metal,2
Necrophagia,1983,2,death metal,1
Necrophobic,1989,2,death metal,1
Necrophone,2010,2,techno,1
Necros,1979,2,punk,1
Need,2004,2,heavy metal,1
NEEDTOBREATHE,2000,2,southern rock,1
Neftaraka,1996,2,black metal,1
Negative Approach,1981,2,punk,1
Negative Trend,1977,2,punk,1
Negativvm,2011,2,black metal,1
Negator,2003,2,death metal,1
Negatum,2007,2,doom metal,1
Negazione,1983,2,punk,1
Negicco,2003,2,pop,1
Negramaro,1999,2,pop,1
Negrita,1991,2,hard rock,1
NEKO,2013,2,rock,1
Nekrogoblikon,2006,2,death metal,1
Nekromantix,1989,2,psychobilly,2
Nelio Guerson and Carlos Guerson,1973,2,pop,1
NELJUDI,2011,2,hardcore punk,1
Nemesea,2002,2,symphonic metal,1
NeMesyz,2000,2,symphonic metal,1
Nemrod,2002,2,heavy metal,1
Nena,1982,2,pop,2
NEO,1977,2,punk,1
Neo Noire,2015,2,rock,1
Neo Ruan,1979,2,jazz,1
Neon Beat,2000,2,pop,1
Neon Christ,1983,2,punk,1
Neon Neon,2008,2,electronic,1
Neopera,2010,2,symphonic metal,1
Nephew,1996,2,rock,2
NERO,2004,2,dubstep,3
Nervebreakers,1975,2,punk,1
Neurone,1987,2,new wave,1
Neuroottiset Pelimannit,2001,2,punk,1
Neurosis,1985,2,sludge metal,1
Neurotech,2007,2,industrial metal,2
Neurotic Arseholes,1978,2,punk,1
Neutral Milk Hotel,1989,2,indie rock,3
Neutral Youth Movement,2011,2,blues,1
NEUTRINO,2000,2,rock,1
Never Shout Never,2007,2,emo,1
Neverdice,2003,2,industrial metal,1
NEVERLND,2016,2,pop,1
Neversmile,2005,2,rock,1
Nevesis,2008,2,hard rock,1
New Arcades,2012,2,synth pop,1
New Assholes,2008,2,punk,1
New Bomb Turks,1990,2,indie rock,1
New Boyz,2008,2,rap,1
New Earthlings,2008,2,rock,1
New Edition,1978,2,pop,2
New Found Glory,1997,2,rock,1
New Grass Revival,1971,2,folk,1
New Hollow,2009,2,rock,1
New Keepers of the Water Towers,2006,2,progressive metal,1
New Kids on the Block,1984,2,pop,2
New Model Army,1980,2,punk,1
New Musik,1977,2,electronic,1
New Nobility,2005,2,rock,1
New Order,1980,2,new wave,4
New Orleans Jazz Vipers,1999,2,jazz,1
New Revival,2015,2,rock,1
New Riders of the Purple Sage,1969,2,country rock,1
New Years Day,2005,2,power pop,1
New York Dolls,1971,2,glam rock,1
Newrising,2008,2,soul,1
Newton Jones,2010,2,rock,1
NewtralSide,2009,2,metalcore,1
Next Door To Heaven,2014,2,alternative metal,1
Niño Cohete,2010,2,folk pop,1
Nibiru,2012,2,alternative,1
nicestupidplayground,1992,2,rock,1
Nick Cave & The Bad Seeds,1983,2,punk blues,2
Nickel Creek,1989,2,country,1
Nickelback,1995,2,hard rock,3
Nicky & The Dots,1978,2,punk,1
Nico & Vinz,2009,2,pop,1
Nicolle & The Joonoos,2016,2,country,1
Nidsang,2004,2,black metal,1
Niechęć,2007,2,jazz,1
Nifelheim,1990,2,black metal,1
Niflheim,2004,2,black metal,1
Night Beats,2009,2,garage rock,2
Night Demon,2011,2,heavy metal,1
Night Dew Call,2012,2,dream pop,1
Night Flowers,2013,2,shoegaze,1
Night Nurse,2012,2,psychobilly,1
Night Radio,1999,2,folk rock,1
Night Ranger,1982,2,hard rock,1
Night Runners,2013,2,pop,1
Nightcore,2002,2,techno,1
Nightmare,1979,2,power metal,2
Nightmare World,2006,2,progressive metal,1
Nightmares on Wax,1988,2,downtempo,1
Nightrage,2000,2,death metal,2
Nighttrain,1972,2,schlager,1
Nightwish,1996,2,symphonic metal,8
Nihilistic Misanthropy,2009,2,black metal,1
Nihilistikrypt,2004,2,death metal,1
Nihilore,2008,2,electronica,1
Nik & Jay,2002,2,pop,1
NikitA,2008,2,pop,1
Nile,1993,2,death metal,3
Nina Hagen Band,1977,2,punk,2
Nine Inch Nails,1988,2,electronic,4
Ningizzia,1997,2,doom metal,1
Ninook,2010,2,rock,1
Ninth Moon Black,2005,2,post metal,1
Nipple Erectors,1977,2,punk,1
Nirvana,1988,2,grunge,14
Nisennenmondai,1999,2,rock,1
Nisvanis,1996,2,grunge,1
Nitro Injekzia,2011,2,punk,1
Nitty Gritty Dirt Band,1966,2,folk,1
Nitzer Ebb,1982,2,techno,1
Niyaz,2004,2,folk,1
NKOTBSB,2010,2,pop,1
N-liners,1977,2,punk,1
No Angels,2000,2,pop,1
No Class,1982,2,punk,1
No Doubt,1986,2,ska punk,2
No Exit,1991,2,punk,1
No Fun at All,1991,2,punk,2
No Knife,1993,2,indie rock,1
No Man's Land,1983,2,rock,1
No Motiv,1995,2,punk,1
No Names Rock,2006,2,blues rock,1
No Offense Intended,2010,2,indie pop,1
No Omega,2010,2,screamo,1
No Scammin',2004,2,reggae,1
No Sports,1985,2,ska,1
No Thanks,1982,2,punk,1
No Time to Lose,1998,2,punk,1
No Use for a Name,1987,2,punk,2
NOäd,2004,2,french rock,1
Noë,2007,2,reggae,1
Noëlle et les Papillons,2015,2,jazz,1
Noah and the Whale,2006,2,folk,1
nobody.one,2004,2,fusion,1
NoComply,1996,2,grindcore,1
nocreeps,2000,2,hard rock,1
Nocte Obducta,1995,2,black metal,1
Noctiferia,1992,2,death metal,1
Nocturnal Amentia,2002,2,black metal,1
NOCTURNAL BLOODLUST,2009,2,visual kei,3
Nocturnal Breed,1996,2,black metal,1
Nocturnal Depression,2004,2,black metal,1
Nocturnal Emissions,1980,2,synth pop,1
Nocturnal Projections,1981,2,punk,1
Nocturnal Rites,1990,2,power metal,1
Nocturne,1999,2,industrial metal,1
Noel Gallagher’s High Flying Birds,2011,2,rock,1
Noeti-k,2002,2,punk,1
NOFX,1983,2,punk,3
NoGoD,2005,2,visual kei,1
Noid,2007,2,electronic,1
Noir Désir,1980,2,rock,2
Noise Agents,2008,2,punk,1
Noise Complaint,2011,2,punk,1
Noisia,2002,2,electronic,1
Nojikas,2016,2,experimental rock,1
Nokturnal Hellstorm,2010,2,black metal,1
Nokturne,1995,2,black metal,1
Nomad,1996,2,death metal,1
Nomadi,1963,2,folk rock,1
Nomatrix,1997,2,punk,1
NoMeansNo,1979,2,punk,3
Nomenmortis,1992,2,grindcore,1
Non Residentz,1999,2,rap,1
NoName,2010,2,rock,1
None More Black,2000,2,punk,1
Nonpalidece,1996,2,dub,2
Nonpoint,1997,2,heavy metal,1
Nontinuum,2010,2,black metal,1
noodles,1991,2,rock,1
Nordglanz,1999,2,black metal,1
Norma Jean,2001,2,metalcore,1
Normaal,1975,2,rock,2
NoRMAhl,1978,2,punk,1
Normal Like You,1999,2,alternative,1
Normalsi,1999,2,hard rock,1
Noromi Lucalen,2003,2,black metal,1
Nortec Collective,1999,2,techno,1
North Base,2009,2,dubstep,1
North Mississippi Allstars,1996,2,blues,1
Northern Forest,2008,2,dark ambient,1
Northern Genocide,2010,2,industrial metal,1
Northlane,2009,2,progressive metal,1
Northside,1989,2,madchester,1
Nosferatu,1988,2,goth rock,1
Nosound,2002,2,psychedelic,1
Nost,2009,2,black metal,1
Nostra Morte,2006,2,symphonic metal,1
Not a Number,2007,2,electronic,1
"Not Drowning, Waving",1983,2,rock,1
Not Moving,1981,2,punk,1
Not My Dog,1996,2,rock,1
Nota Bene Period Orchestra,2001,2,classical,1
Notausgang,1989,2,punk,1
NoThanx,2003,2,industrial,1
Nothing but Thieves,2012,2,rock,1
Nothing Personal,2011,2,punk,1
Nothingface,1994,2,alternative metal,1
Notsensibles,1978,2,punk,1
Nouvelle Vague,2003,2,new wave,1
Novastar,1996,2,britpop,1
Nove mil anjos,2008,2,rock,1
Novelty,2014,2,rock,1
November Dreams,2006,2,doom metal,1
Novembers Doom,1992,2,doom metal,2
Nox Arcana,2003,2,dark ambient,2
Nox Illunis,2006,2,black metal,1
NRBQ,1967,2,rock,1
Nu ordeR,2007,2,industrial,1
Nu Sports,2005,2,reggae,1
Nuclear Assault,1985,2,heavy metal,1
Nuclear Crayons,1981,2,punk,1
Nuclear Device,1983,2,punk,1
Nuclear Socketts,1979,2,punk,1
Nudybronque,2011,2,britpop,0
Nuestros Derechos,2000,2,hardcore punk,1
Nulla Osta,2002,2,punk,1
Numbskull,2010,2,grindcore,1
Nunslaughter,1987,2,death metal,2
Nurse With Wound,1978,2,industrial,1
Nutr,2010,2,black metal,1
Nycticorax,2003,2,black metal,1
O Quarto Fantasma,2010,2,experimental rock,1
O Rappa,1994,2,rap rock,1
O.A.R.,1996,2,indie rock,1
OAG,1992,2,rock,1
Oasis,1991,2,britpop,4
Obeisance,1992,2,black metal,1
Oberkampf,1979,2,punk,1
Obituary,1988,2,death metal,3
Oblivians,1993,2,garage rock,1
Obscene Eulogy,1999,2,black metal,1
Obscene Locals,2010,2,hip-hop,1
Obscure Sphinx,2008,2,sludge metal,1
Obsecration,1990,2,death metal,1
Obsessör,2009,2,black metal,1
Obsessive Compulsive,2003,2,punk,1
Obsidian Gate,1994,2,black metal,1
Obsidian Key,2010,2,prog rock,1
Obsidian Kingdom,2005,2,black metal,1
Obsidian Sea,2009,2,doom metal,1
Occurrences in Rain,2010,2,dark ambient,1
Ocean,1970,2,pop soul,1
Ocean Breed,2014,2,rock,1
Ocean Colour Scene,1990,2,britpop,2
Ocean Red,2010,2,alternative,1
OceanLab,2000,2,trance,1
OCEANSS,2013,2,alternative,1
Ocelot Robot,2008,2,rock,1
OCO,2004,2,world fusion,1
Octinomos,1994,2,black metal,1
October 31,1996,2,heavy metal,1
ODDHUMS,2016,2,rock,1
Oddział Zamknięty,1979,2,rock,1
ODESZA,2012,2,electronic,1
Odium Immortalis,2001,2,black metal,1
Odiusembowel,2002,2,grindcore,1
Odsev,2005,2,rock,1
Of Mice & Men,2009,2,metalcore,1
Of Monsters and Men,2010,2,folk,1
of Montreal,1996,2,indie pop,3
Off Minor,1999,2,screamo,1
Off With Their Heads,2002,2,punk,1
Offenbach,1969,2,classical,1
Offender,2013,2,heavy metal,1
Offenders,1978,2,punk,1
Offense,1990,2,doom metal,1
Offensive Ground,2011,2,rock,1
Officer Roseland,2002,2,garage rock,1
Oficina G3,1987,2,hard rock,1
Ognivir,2011,2,black metal,1
Oh Chentaku,2007,2,rock,1
"Oh, deer!",2009,2,screamo,1
ohGr,2000,2,electronic,1
OHL,1980,2,punk,2
Ohm Square,1996,2,electronic,1
Ohmega Tribe,1994,2,electronic,1
O'Hooligans,2003,2,punk,1
Ohrenfeindt,1994,2,hard rock,1
Oi Polloi,1981,2,punk,1
Oingo Boingo,1972,2,new wave,2
Okabe,2001,2,rock,1
Okami64,2015,2,rap,1
Oketo,2013,2,indie rock,1
Okinawa Diet,2009,2,rock,1
Old & In the Way,1973,2,folk,1
Old Blind Dogs,1990,2,folk,2
Old Blood,2014,2,rock,1
Old Bluesters,1984,2,blues,1
Old Bones,2008,2,black metal,1
Old Chapel,2010,2,doom metal,1
Old Crow Medicine Show,1998,2,country,1
Old Dominion,2007,2,country rock,1
Old Funeral,1989,2,black metal,1
Old Man Gloom,1999,2,doom metal,1
Old Man Markley,2007,2,bluegrass,1
Old Man Wizard,2011,2,rock,1
Old Moonshine Band,2012,2,folk,1
Old Radio,2011,2,punk,1
Old School Freight Train,2000,2,folk,1
Oldfashioned Ideas,2009,2,punk,1
Olive,1994,2,electronic,1
OLoF NiNe,1994,2,industrial,1
Om,2003,2,stoner metal,1
Omaisuusvahinko,2004,2,punk,1
Omar & The Stringpoppers,2001,2,rockabilly,1
OME world,2006,2,opera,1
Omega,1962,2,hard rock,1
Omega Massif,2005,2,doom metal,1
Omega Moo,2010,2,punk,1
Omelette du Fromage,2010,2,indie rock,1
Omnia,1996,2,folk,1
On Broken Wings,2001,2,metalcore,1
On Thorns I Lay,1992,2,doom metal,1
On Volcano,2004,2,shoegaze,1
Onda Vaga,2007,2,folk rock,1
Onda Vaselina,1989,2,pop,1
OnDubGround,2007,2,reggae,1
One Bomb,2012,2,house,1
One Buck Short,2001,2,rock,1
One Day as a Lion,2008,2,rock,1
One Dice,2009,2,darkwave,1
One Direction,2010,2,pop,2
One Fathom Down,2009,2,surf,1
One Hit Wonder,1994,2,punk,1
One Man Army,1996,2,punk,1
One missed may,2011,2,post hardcore,1
ONE OK ROCK,2005,2,rock,1
One Sixth of Tommy,2007,2,alternative,1
One Thousand Violins,1985,2,indie rock,1
One Way System,1979,2,punk,1
onecyze project,1992,2,industrial,1
OneGirlOneBoy,2012,2,rock,1
Oneness of Juju,1975,2,funk,1
OneRepublic,2004,2,pop,2
Only Crime,2003,2,punk,1
Onségen Ensemble,2004,2,space rock,1
Onslaught,1983,2,punk,1
Onuka,2013,2,electronic,1
Ook and the Elephant,2009,2,alternative,1
Opció K-95,1995,2,punk,1
Open Hand,2000,2,experimental rock,1
Opened Paradise,2003,2,goth rock,1
OpenHouse,2010,2,house,1
Opera IX,1988,2,black metal,1
Operation Ivy,1987,2,ska,3
Operation: Mindcrime,2014,2,progressive metal,1
Opeth,1990,2,progressive metal,6
Ophis,2001,2,doom metal,1
Opir,2009,2,electronic,1
Opium Dream Estate,2006,2,darkwave,1
Opposition Rising,2010,2,punk,1
Optional Feast,2010,2,house,1
Opus III,1992,2,electronic,1
Opus Nocturnales,1997,2,black metal,1
Orange Blossom,1993,2,electronic,1
Orange Goblin,1995,2,doom metal,1
Orange Juice,1976,2,jangle pop,1
Orange Outlaw,2011,2,rock,1
ORANGE RANGE,2001,2,rock,1
Orange Street,1997,2,ska,1
Orange Yellow Red,2008,2,shoegaze,1
Orbatak,2008,2,dubstep,1
Orbital,1989,2,techno,1
Orchestral Manoeuvres in the Dark,1977,2,new wave,3
Orchid,2007,2,rock,2
Orcrist,1999,2,black metal,1
Orden Ogan,1996,2,power metal,2
Order,2014,2,black metal,1
Ordos,2012,2,rock,1
Oregon,1970,2,jazz,1
Organ Mood,2008,2,electronic,1
Organiseret Riminalitet,1996,2,rap,1
Organized Konfusion,1987,2,hip-hop,1
Origin,1997,2,death metal,1
Original Raving Fatties,1979,2,punk,1
