date_time,text,value
01/01/2000 00:00:00,Small Jackets,traditional rock
01/01/2008 00:00:00,Smash Robots,traditional rock
01/01/1989 00:00:00,Smilers,traditional rock
01/01/1965 00:00:00,Smokie,traditional rock
01/01/1991 00:00:00,Smoking Popes,traditional rock
01/01/1983 00:00:00,Soda Stereo,traditional rock
01/01/2001 00:00:00,Solstice Coil,traditional rock
01/01/2007 00:00:00,Some Velvet Morning,traditional rock
01/01/1994 00:00:00,Something for Kate,traditional rock
01/01/2005 00:00:00,SOMNALUBA,traditional rock
01/01/2010 00:00:00,Sonbisonte,traditional rock
01/01/2002 00:00:00,Sore,traditional rock
01/01/1981 00:00:00,Sort Sol,traditional rock
01/01/2012 00:00:00,Soul,traditional rock
01/01/1993 00:00:00,Soul Coughing,traditional rock
01/01/1999 00:00:00,Soulcage,traditional rock
01/01/2013 00:00:00,SouLost,traditional rock
01/01/2003 00:00:00,Sound of Soul,traditional rock
01/01/2011 00:00:00,Soundcrawler,traditional rock
01/01/2012 00:00:00,Space Fisters,traditional rock
01/01/2009 00:00:00,Spafford,traditional rock
01/01/1970 00:00:00,Sparks,traditional rock
01/01/1994 00:00:00,Springbok Nude Girls,traditional rock
01/01/1993 00:00:00,Spymob,traditional rock
01/01/1974 00:00:00,Squeeze,traditional rock
01/01/2005 00:00:00,Squeeze Rock,traditional rock
01/01/2009 00:00:00,St8 Of Grace,traditional rock
01/01/2012 00:00:00,Stage of History,traditional rock
01/01/2006 00:00:00,Stale Punch,traditional rock
01/01/1965 00:00:00,Stampeders,traditional rock
01/01/2010 00:00:00,Star Wheel Press,traditional rock
01/01/1974 00:00:00,Starcastle,traditional rock
01/01/1990 00:00:00,Starchildren,traditional rock
01/01/2011 00:00:00,Stars and Flights,traditional rock
01/01/1984 00:00:00,Starship,traditional rock
01/01/1969 00:00:00,Steam,traditional rock
01/01/1974 00:00:00,Steppen Mack,traditional rock
01/01/1961 00:00:00,Steppenwolf,traditional rock
01/01/2003 00:00:00,Stereo Junks!,traditional rock
01/01/1996 00:00:00,Stereophonics,traditional rock
01/01/2011 00:00:00,Sterling Avenue,traditional rock
01/01/1967 00:00:00,Steve Miller Band,traditional rock
01/01/1991 00:00:00,Stigma,traditional rock
01/01/2011 00:00:00,Stone Em All,traditional rock
01/01/1991 00:00:00,Strangefolk,traditional rock
01/01/1979 00:00:00,Stray Cats,traditional rock
01/01/1978 00:00:00,Streetband,traditional rock
01/01/1969 00:00:00,String Driven Thing,traditional rock
01/01/1990 00:00:00,Stroke 9,traditional rock
01/01/1970 00:00:00,Styx,traditional rock
01/01/2005 00:00:00,SubRosa,traditional rock
01/01/2011 00:00:00,Subway Circus,traditional rock
01/01/2006 00:00:00,SuG,traditional rock
01/01/1994 00:00:00,Sugarless,traditional rock
01/01/2010 00:00:00,Sulu Babylon,traditional rock
01/01/1970 00:00:00,Sume,traditional rock
01/01/2011 00:00:00,Sun Blood Stories,traditional rock
01/01/2013 00:00:00,Sun Mammuth,traditional rock
01/01/2015 00:00:00,Sunset Nebula,traditional rock
01/01/2001 00:00:00,Super No. 7,traditional rock
01/01/2000 00:00:00,Superbutt,traditional rock
01/01/1989 00:00:00,Superchunk,traditional rock
01/01/1969 00:00:00,Supertramp,traditional rock
01/01/1985 00:00:00,Surfin' Raccoons,traditional rock
01/01/2010 00:00:00,Sweat Lodge,traditional rock
01/01/2003 00:00:00,Sweet Little Sister,traditional rock
01/01/2008 00:00:00,Sweet Revenge,traditional rock
01/01/1989 00:00:00,Swervedriver,traditional rock
01/01/1997 00:00:00,Switchfoot,traditional rock
01/01/2005 00:00:00,T.Banzai,traditional rock
01/01/2007 00:00:00,Tall Young Men,traditional rock
01/01/2009 00:00:00,Tanamera,traditional rock
01/01/2005 00:00:00,Tapenga,traditional rock
01/01/1997 00:00:00,Taproot,traditional rock
01/01/1988 00:00:00,Tata Bojs,traditional rock
01/01/1998 00:00:00,Tea Leaf Green,traditional rock
01/01/2014 00:00:00,Telamon,traditional rock
01/01/2011 00:00:00,Telebit,traditional rock
01/01/1997 00:00:00,Telefryzer,traditional rock
01/01/2013 00:00:00,Temnee,traditional rock
01/01/2003 00:00:00,Temp??te,traditional rock
01/01/2002 00:00:00,Tempered Mental,traditional rock
01/01/2011 00:00:00,Temple Dawn,traditional rock
01/01/2013 00:00:00,Temple of Dust,traditional rock
01/01/1975 00:00:00,Tequila,traditional rock
01/01/1988 00:00:00,Terminal Cheesecake,traditional rock
01/01/1986 00:00:00,Texas,traditional rock
01/01/1988 00:00:00,The 4 of Us,traditional rock
01/01/2009 00:00:00,the 4onthefloor,traditional rock
01/01/2013 00:00:00,The 5 AM,traditional rock
01/01/1989 00:00:00,The 69 Eyes,traditional rock
01/01/1997 00:00:00,The 'A' Train,traditional rock
01/01/2010 00:00:00,The Achtung Achtung,traditional rock
01/01/2006 00:00:00,The Actions,traditional rock
01/01/1987 00:00:00,The Adopted,traditional rock
01/01/1986 00:00:00,The Afghan Whigs,traditional rock
01/01/2006 00:00:00,The Airborne Toxic Event,traditional rock
01/01/2004 00:00:00,The Anywheres,traditional rock
01/01/2008 00:00:00,The Astray,traditional rock
01/01/1974 00:00:00,The Babys,traditional rock
01/01/2011 00:00:00,The Ballantynes,traditional rock
01/01/1957 00:00:00,The Beatles,traditional rock
01/01/1989 00:00:00,The Beautiful South,traditional rock
01/01/2005 00:00:00,The Big Heavy,traditional rock
01/01/2003 00:00:00,The Black Mages,traditional rock
01/01/1984 00:00:00,The Black Sorrows,traditional rock
01/01/2008 00:00:00,The Black Waves,traditional rock
01/01/1989 00:00:00,The Blackeyed Susans,traditional rock
01/01/2007 00:00:00,The Bliss Jockeys,traditional rock
01/01/2013 00:00:00,The Bluestone,traditional rock
01/01/1980 00:00:00,The Bootleg Beatles,traditional rock
01/01/2015 00:00:00,THE BOSTON SHAKERS,traditional rock
01/01/2007 00:00:00,The Bright Sparks,traditional rock
01/01/1996 00:00:00,The Broadways,traditional rock
01/01/1999 00:00:00,The Butterfly Effect,traditional rock
01/01/1955 00:00:00,The Coasters,traditional rock
01/01/2012 00:00:00,The Como Brothers Band,traditional rock
01/01/2003 00:00:00,The Coronas,traditional rock
01/01/1990 00:00:00,The Corrs,traditional rock
01/01/2012 00:00:00,The Cradles,traditional rock
01/01/1990 00:00:00,The Cranberries,traditional rock
01/01/2002 00:00:00,The Crazymen,traditional rock
01/01/2006 00:00:00,The Curf,traditional rock
01/01/2011 00:00:00,The Curious Incident,traditional rock
01/01/2011 00:00:00,The Curse of Wendigo,traditional rock
01/01/2002 00:00:00,The Dead,traditional rock
01/01/2010 00:00:00,The Dead Bees,traditional rock
01/01/1995 00:00:00,The Dears,traditional rock
01/01/1976 00:00:00,The Dodgers,traditional rock
01/01/2000 00:00:00,The Dresden Dolls,traditional rock
01/01/1964 00:00:00,The Easybeats,traditional rock
01/01/2000 00:00:00,The Elms,traditional rock
01/01/2001 00:00:00,The Experience Brothers,traditional rock
01/01/2006 00:00:00,The Exploding Boy,traditional rock
01/01/1976 00:00:00,The Fall,traditional rock
01/01/1987 00:00:00,The Figgs,traditional rock
01/01/1991 00:00:00,The Flying Luttenbachers,traditional rock
01/01/2011 00:00:00,The Fourth Wall,traditional rock
01/01/2006 00:00:00,The Foxholes,traditional rock
01/01/2007 00:00:00,the Freewheelers Cello Band,traditional rock
01/01/2003 00:00:00,The Fridays,traditional rock
01/01/2004 00:00:00,The Gafferbobs,traditional rock
01/01/2007 00:00:00,The Garrison,traditional rock
01/01/2011 00:00:00,The Goddamn Electric,traditional rock
01/01/2016 00:00:00,the Gods of Small Things,traditional rock
01/01/1996 00:00:00,The Greenhornes,traditional rock
01/01/1962 00:00:00,The Guess Who,traditional rock
01/01/2009 00:00:00,The Heartbreaks,traditional rock
01/01/2006 00:00:00,The Hellbound Hepcats,traditional rock
01/01/2013 00:00:00,The Henchman School of Shooting,traditional rock
01/01/2007 00:00:00,The Higher Craft,traditional rock
01/01/2008 00:00:00,The Hirsch Effekt,traditional rock
01/01/2001 00:00:00,The Hiss,traditional rock
01/01/2003 00:00:00,The Hoosiers,traditional rock
01/01/2003 00:00:00,The Illuminati,traditional rock
01/01/2015 00:00:00,The Incas,traditional rock
01/01/2005 00:00:00,The Indelicates,traditional rock
01/01/2010 00:00:00,The Ink Twins,traditional rock
01/01/2014 00:00:00,The Jackobins,traditional rock
01/01/2007 00:00:00,The Janskys,traditional rock
01/01/2004 00:00:00,The Jimmy Hofer Band,traditional rock
01/01/1998 00:00:00,The John Butler Trio,traditional rock
01/01/2013 00:00:00,The Joules,traditional rock
01/01/2000 00:00:00,The Kills,traditional rock
01/01/2003 00:00:00,The Kings of Frog Island,traditional rock
01/01/1964 00:00:00,The Kinks,traditional rock
01/01/2009 00:00:00,The Kubricks,traditional rock
01/01/1983 00:00:00,The La???s,traditional rock
01/01/2014 00:00:00,The Liberty,traditional rock
01/01/2003 00:00:00,The Lions,traditional rock
01/01/2013 00:00:00,The Little Brothers,traditional rock
01/01/2002 00:00:00,The Midway State,traditional rock
01/01/1970 00:00:00,The Modern Lovers,traditional rock
01/01/1991 00:00:00,The Mountain Goats,traditional rock
01/01/2012 00:00:00,The Mourning Suns,traditional rock
01/01/1999 00:00:00,The Music,traditional rock
01/01/1964 00:00:00,The 'n Betweens,traditional rock
01/01/2010 00:00:00,The Nameless,traditional rock
01/01/1998 00:00:00,The New Deal,traditional rock
01/01/2012 00:00:00,The Novel Ideas,traditional rock
01/01/2012 00:00:00,The Oath,traditional rock
01/01/2014 00:00:00,The Official Exhibition,traditional rock
01/01/2012 00:00:00,The One Armed Man,traditional rock
01/01/2006 00:00:00,The Oscillation,traditional rock
01/01/2011 00:00:00,The Outlaws of Zen,traditional rock
01/01/1998 00:00:00,The Parlotones,traditional rock
01/01/2004 00:00:00,The People Now,traditional rock
01/01/1988 00:00:00,The Phantom Surfers,traditional rock
01/01/2008 00:00:00,The Pickle Farmers,traditional rock
01/01/1987 00:00:00,The Pilgrims,traditional rock
01/01/1989 00:00:00,the pillows,traditional rock
01/01/2002 00:00:00,The Pinholes,traditional rock
01/01/1986 00:00:00,The Posies,traditional rock
01/01/2005 00:00:00,THE PREDATORS,traditional rock
01/01/2003 00:00:00,The Presets,traditional rock
01/01/1978 00:00:00,The Psychedelic Furs,traditional rock
01/01/2004 00:00:00,The Qemists,traditional rock
01/01/2012 00:00:00,The Ramble Riders,traditional rock
01/01/2007 00:00:00,The Rationales,traditional rock
01/01/1960 00:00:00,The Rattles,traditional rock
01/01/2014 00:00:00,The Record Breakers,traditional rock
01/01/2011 00:00:00,The Record Company,traditional rock
01/01/2012 00:00:00,The Relapse Symphony,traditional rock
01/01/1979 00:00:00,The Replacements,traditional rock
01/01/1966 00:00:00,The Residents,traditional rock
01/01/2006 00:00:00,The Revolters,traditional rock
01/01/2005 00:00:00,The Rhaman,traditional rock
01/01/2013 00:00:00,The Rocktronix,traditional rock
01/01/1962 00:00:00,The Rolling Stones,traditional rock
01/01/1975 00:00:00,The Runaways,traditional rock
01/01/2009 00:00:00,The Scissorkicks,traditional rock
01/01/1959 00:00:00,The Shadows,traditional rock
01/01/2013 00:00:00,The Shalala Vines,traditional rock
01/01/1997 00:00:00,The Shins,traditional rock
01/01/2011 00:00:00,The Shores,traditional rock
01/01/1980 00:00:00,The Sisters of Mercy,traditional rock
01/01/1996 00:00:00,The Special Goodness,traditional rock
01/01/2009 00:00:00,The Stow,traditional rock
01/01/1986 00:00:00,The Sugarcubes,traditional rock
01/01/2003 00:00:00,The Sun,traditional rock
01/01/1979 00:00:00,The Swingers,traditional rock
01/01/2012 00:00:00,The Systematics,traditional rock
01/01/2011 00:00:00,The Texas Chainsaw Dust Lovers,traditional rock
01/01/2015 00:00:00,The Theodore Roosevelts,traditional rock
01/01/2002 00:00:00,The Thermals,traditional rock
01/01/1960 00:00:00,The Tornadoes,traditional rock
01/01/2013 00:00:00,The Tourist Company,traditional rock
01/01/1983 00:00:00,The Tragically Hip,traditional rock
01/01/2011 00:00:00,The Traitors Club,traditional rock
01/01/1964 00:00:00,The Troggs,traditional rock
01/01/1991 00:00:00,The Tuberkuloited,traditional rock
01/01/2011 00:00:00,The Tuesday Club,traditional rock
01/01/2005 00:00:00,The Upset Victory,traditional rock
01/01/1988 00:00:00,THE VANILA,traditional rock
01/01/1964 00:00:00,The Velvet Underground,traditional rock
01/01/1989 00:00:00,The Verve,traditional rock
01/01/1999 00:00:00,The Vines,traditional rock
01/01/2012 00:00:00,The Von,traditional rock
01/01/2014 00:00:00,The Wakies,traditional rock
01/01/1989 00:00:00,The Wallflowers,traditional rock
01/01/2011 00:00:00,The Wanton Bishops,traditional rock
01/01/1982 00:00:00,The Waterboys,traditional rock
01/01/1992 00:00:00,The Whitlams,traditional rock
01/01/1964 00:00:00,The Who,traditional rock
01/01/1986 00:00:00,The Wonder Stuff,traditional rock
01/01/2006 00:00:00,The Words,traditional rock
01/01/2013 00:00:00,The World Can Wait,traditional rock
01/01/2013 00:00:00,The Wrong Windows,traditional rock
01/01/1989 00:00:00,Therapy?,traditional rock
01/01/1999 00:00:00,Thermo,traditional rock
01/01/1998 00:00:00,Thirty Seconds to Mars,traditional rock
01/01/2011 00:00:00,Thousand Fingers,traditional rock
01/01/2001 00:00:00,THREE 4 HUNDRED,traditional rock
01/01/2012 00:00:00,Throwing Wrenches,traditional rock
01/01/1999 00:00:00,Thulsa Doom,traditional rock
01/01/2012 00:00:00,Tidal Reach,traditional rock
01/01/2006 00:00:00,Tiger! Shit! Tiger! Tiger!,traditional rock
01/01/2013 00:00:00,Timestone,traditional rock
01/01/1997 00:00:00,Timo Rautiainen & Trio Niskalaukaus,traditional rock
01/01/2010 00:00:00,Tis,traditional rock
01/01/1999 00:00:00,Tizzy Bac,traditional rock
01/01/1993 00:00:00,Tocotronic,traditional rock
01/01/2002 00:00:00,Todos Los Perros,traditional rock
01/01/1970 00:00:00,Ton Steine Scherben,traditional rock
01/01/2012 00:00:00,Too Close To Touch,traditional rock
01/01/1977 00:00:00,Toto,traditional rock
01/01/2016 00:00:00,Towers,traditional rock
01/01/2007 00:00:00,Toyblo??d,traditional rock
01/01/2012 00:00:00,Tragedy Inc.,traditional rock
01/01/1992 00:00:00,Treble Charger,traditional rock
01/01/1996 00:00:00,Tree63,traditional rock
01/01/2012 00:00:00,Tried For Treason,traditional rock
01/01/2013 00:00:00,Trifecta,traditional rock
01/01/2005 00:00:00,Tripolar,traditional rock
01/01/1975 00:00:00,Trooper,traditional rock
01/01/1990 00:00:00,Tropa de Shock,traditional rock
01/01/2007 00:00:00,Tugana,traditional rock
01/01/1996 00:00:00,Turbo-Laser,traditional rock
01/01/1998 00:00:00,Tweak,traditional rock
01/01/2011 00:00:00,Two Million Thanks,traditional rock
01/01/2008 00:00:00,Twoas4,traditional rock
01/01/2008 00:00:00,Tyler Warren,traditional rock
01/01/1976 00:00:00,U2,traditional rock
01/01/1993 00:00:00,Ulan Bator,traditional rock
01/01/1987 00:00:00,Ultima Thule,traditional rock
01/01/2012 00:00:00,Ultrad??mon,traditional rock
01/01/2003 00:00:00,Ultraxine,traditional rock
01/01/2010 00:00:00,Umbra,traditional rock
01/01/2005 00:00:00,UPLIFT SPICE,traditional rock
01/01/2005 00:00:00,Vamma,traditional rock
01/01/1966 00:00:00,Vanilla Fudge,traditional rock
01/01/2008 00:00:00,Vehement Burn,traditional rock
01/01/2013 00:00:00,Venus Mars Project,traditional rock
01/01/2006 00:00:00,Verious,traditional rock
01/01/2009 00:00:00,Versalle,traditional rock
01/01/2010 00:00:00,Veseria,traditional rock
01/01/2005 00:00:00,Vessels,traditional rock
01/01/2007 00:00:00,Vinyl Floor,traditional rock
01/01/1980 00:00:00,Violent Femmes,traditional rock
01/01/2014 00:00:00,Vizir,traditional rock
01/01/2011 00:00:00,Vril-Orden,traditional rock
01/01/2006 00:00:00,VS,traditional rock
01/01/2006 00:00:00,VS [Post Rock],traditional rock
01/01/2010 00:00:00,Wash My Cat,traditional rock
01/01/2011 00:00:00,WATERS,traditional rock
01/01/2010 00:00:00,We are!!,traditional rock
01/01/2011 00:00:00,We the Wild,traditional rock
01/01/2013 00:00:00,Weedruid,traditional rock
01/01/1994 00:00:00,Weeping Willows,traditional rock
01/01/2008 00:00:00,Weesp,traditional rock
01/01/2011 00:00:00,Where the Pavement Ends,traditional rock
01/01/2006 00:00:00,WHITE ASH,traditional rock
01/01/2009 00:00:00,White Rabbit Dynamite,traditional rock
01/01/2013 00:00:00,Whiteman Monochrome,traditional rock
01/01/2003 00:00:00,who fed bob,traditional rock
01/01/1994 00:00:00,Wilco,traditional rock
01/01/2011 00:00:00,Wild Adriatic,traditional rock
01/01/2011 00:00:00,Wild Eyes,traditional rock
01/01/2009 00:00:00,Windforce,traditional rock
01/01/1976 00:00:00,Wire,traditional rock
01/01/2012 00:00:00,Wired Goliath,traditional rock
01/01/1990 00:00:00,Wizenhiemers,traditional rock
01/01/2011 00:00:00,World5,traditional rock
01/01/2007 00:00:00,Yellow Fang,traditional rock
01/01/2010 00:00:00,Yellow Monsters,traditional rock
01/01/2009 00:00:00,Yellow Ostrich,traditional rock
01/01/2008 00:00:00,YouCrane,traditional rock
01/01/1996 00:00:00,Youth Group,traditional rock
01/01/1987 00:00:00,YUP,traditional rock
01/01/2012 00:00:00,Yuri Gagarin,traditional rock
01/01/2006 00:00:00,Z??ro,traditional rock
01/01/1992 00:00:00,Z??bulon,traditional rock
01/01/1984 00:00:00,Z?¶ri West,traditional rock
01/01/2005 00:00:00,Zakopower,traditional rock
01/01/2006 00:00:00,Zappa Plays Zappa,traditional rock
01/01/2008 00:00:00,Zappien,traditional rock
01/01/1991 00:00:00,ZARD,traditional rock
01/01/2015 00:00:00,Zephyranthes,traditional rock
01/01/2000 00:00:00,Zeraphine,traditional rock
01/01/1998 00:00:00,Zero,traditional rock
01/01/2000 00:00:00,Zero In On,traditional rock
01/01/2010 00:00:00,Zlang Zlut,traditional rock
01/01/2004 00:00:00,Zoophyte,traditional rock
01/01/2015 00:00:00,Zoran Leleka Rock Group,traditional rock
01/01/1999 00:00:00,Zornik,traditional rock
01/01/2008 00:00:00,Zwecks de Fisch,traditional rock
01/01/2012 00:00:00,Desert Mountain Tribe,rock & roll / roots
01/01/1965 00:00:00,Flamin??? Groovies,rock & roll / roots
01/01/2009 00:00:00,Jesus Christ Fashion Barbe,rock & roll / roots
01/01/1978 00:00:00,Memphis Rockabilly Band,rock & roll / roots
01/01/1982 00:00:00,Ronnie Nightingale and the Haydocks,rock & roll / roots
01/01/1977 00:00:00,Spider Murphy Gang,rock & roll / roots
01/01/1961 00:00:00,The Bobby Fuller Four,rock & roll / roots
01/01/1958 00:00:00,The Champs,rock & roll / roots
01/01/2011 00:00:00,The Heat,rock & roll / roots
01/01/1993 00:00:00,La Gusana Ciega,foreign language rock
01/01/1997 00:00:00,Danny Dean & The Homewreckers,rock & roll / roots
01/01/2000 00:00:00,Firebird Trio,rock & roll / roots
01/01/2012 00:00:00,i Cavalli,rock & roll / roots
01/01/2006 00:00:00,Laccati e sfonati,rock & roll / roots
01/01/1998 00:00:00,Lucero,rock & roll / roots
01/01/1998 00:00:00,Mystery Gang,rock & roll / roots
01/01/2001 00:00:00,Omar & The Stringpoppers,rock & roll / roots
01/01/1994 00:00:00,OT VINTA,rock & roll / roots
01/01/1996 00:00:00,Peter Pan Speedrock,rock & roll / roots
01/01/1979 00:00:00,The Blasters,rock & roll / roots
01/01/2008 00:00:00,The Ding-Dongs,rock & roll / roots
01/01/2010 00:00:00,The Mee Kats,rock & roll / roots
01/01/2008 00:00:00,The Playtones,rock & roll / roots
01/01/1993 00:00:00,The Tarantulas,rock & roll / roots
01/01/2014 00:00:00,The Troubled,rock & roll / roots
01/01/2003 00:00:00,The Van Jets,rock & roll / roots
01/01/1993 00:00:00,Thunder Jets,rock & roll / roots
